shipment_id,order_id,shipment_date,carrier,tracking_number,delivery_date,shipment_status
9563,9563,12/08/2024,DHL,TRK932908,17/08/2024,Pending
9564,9564,13/03/2024,FedEx,TRK917510,17/03/2024,Shipped
9565,9565,13/02/2024,UPS,TRK488843,16/02/2024,Shipped
9566,9566,20/01/2024,DHL,TRK234181,27/01/2024,Shipped
9567,9567,02/02/2024,FedEx,TRK476271,06/02/2024,Shipped
9568,9568,06/05/2024,UPS,TRK269300,11/05/2024,Shipped
9569,9569,28/01/2024,DHL,TRK791724,01/02/2024,Shipped
9570,9570,22/03/2024,FedEx,TRK218582,23/03/2024,Delivered
9571,9571,11/07/2024,UPS,TRK753156,12/07/2024,Shipped
9572,9572,13/01/2024,DHL,TRK111914,18/01/2024,Delivered
9573,9573,12/02/2024,FedEx,TRK170765,16/02/2024,Pending
9574,9574,10/05/2024,UPS,TRK524234,13/05/2024,Delivered
9575,9575,26/11/2023,DHL,TRK105872,30/11/2023,Shipped
9576,9576,20/02/2024,FedEx,TRK716297,27/02/2024,Delivered
9577,9577,06/05/2024,UPS,TRK494636,14/05/2024,Delivered
9578,9578,11/07/2024,DHL,TRK645575,15/07/2024,Pending
9579,9579,03/09/2024,FedEx,TRK223994,09/09/2024,Shipped
9580,9580,20/04/2024,UPS,TRK085274,26/04/2024,Shipped
9581,9581,25/02/2024,DHL,TRK462719,29/02/2024,Shipped
9582,9582,25/02/2024,FedEx,TRK455029,02/03/2024,Shipped
9583,9583,19/01/2024,UPS,TRK367095,25/01/2024,Shipped
9584,9584,11/06/2024,DHL,TRK216202,19/06/2024,Shipped
9585,9585,24/02/2024,FedEx,TRK356593,26/02/2024,Shipped
9586,9586,27/07/2024,UPS,TRK591472,03/08/2024,Delivered
9587,9587,10/12/2023,DHL,TRK412732,15/12/2023,Delivered
9588,9588,16/05/2024,FedEx,TRK411345,21/05/2024,Delivered
9589,9589,20/10/2024,UPS,TRK917997,23/10/2024,Delivered
9590,9590,18/03/2024,DHL,TRK003325,22/03/2024,Shipped
9591,9591,10/10/2024,FedEx,TRK372416,15/10/2024,Shipped
9592,9592,29/04/2024,UPS,TRK800793,01/05/2024,Delivered
9593,9593,10/02/2024,DHL,TRK267877,16/02/2024,Pending
9594,9594,12/04/2024,FedEx,TRK386439,14/04/2024,Delivered
9595,9595,28/11/2023,UPS,TRK869726,01/12/2023,Shipped
9596,9596,11/01/2024,DHL,TRK391108,18/01/2024,Delivered
9597,9597,20/02/2024,FedEx,TRK653144,27/02/2024,Shipped
9598,9598,22/08/2024,UPS,TRK631984,27/08/2024,Delivered
9599,9599,21/05/2024,DHL,TRK461128,28/05/2024,Shipped
9600,9600,23/03/2024,FedEx,TRK608826,24/03/2024,Cancelled
9601,9601,27/04/2024,UPS,TRK642125,04/05/2024,Delivered
9602,9602,09/04/2024,DHL,TRK241805,16/04/2024,Delivered
9603,9603,23/12/2023,FedEx,TRK679167,30/12/2023,Shipped
9604,9604,23/03/2024,UPS,TRK129158,30/03/2024,Delivered
9605,9605,16/03/2024,DHL,TRK460952,20/03/2024,Delivered
9606,9606,28/12/2023,FedEx,TRK583110,01/01/2024,Delivered
9607,9607,19/02/2024,UPS,TRK499311,21/02/2024,Pending
9608,9608,25/09/2024,DHL,TRK794913,30/09/2024,Pending
9609,9609,22/11/2023,FedEx,TRK940138,26/11/2023,Shipped
9610,9610,02/01/2024,UPS,TRK811738,04/01/2024,Pending
9611,9611,26/03/2024,DHL,TRK611714,01/04/2024,Delivered
9612,9612,13/10/2024,FedEx,TRK257273,17/10/2024,Delivered
9613,9613,17/10/2024,UPS,TRK448945,25/10/2024,Shipped
9614,9614,01/01/2024,DHL,TRK861401,07/01/2024,Pending
9615,9615,18/11/2023,FedEx,TRK392773,24/11/2023,Shipped
9616,9616,05/07/2024,UPS,TRK524823,07/07/2024,Delivered
9617,9617,18/01/2024,DHL,TRK767233,23/01/2024,Delivered
9618,9618,16/06/2024,FedEx,TRK064097,24/06/2024,Shipped
9619,9619,18/10/2024,UPS,TRK945751,20/10/2024,Delivered
9620,9620,20/02/2024,DHL,TRK716847,25/02/2024,Shipped
9621,9621,12/12/2023,FedEx,TRK819891,15/12/2023,Cancelled
9622,9622,02/11/2024,UPS,TRK537442,08/11/2024,Shipped
9623,9623,24/11/2023,DHL,TRK291061,28/11/2023,Shipped
9624,9624,05/10/2024,FedEx,TRK580256,11/10/2024,Shipped
9625,9625,12/10/2024,UPS,TRK531427,16/10/2024,Shipped
9626,9626,01/02/2024,DHL,TRK078424,07/02/2024,Delivered
9627,9627,19/10/2024,FedEx,TRK442661,23/10/2024,Pending
9628,9628,24/04/2024,UPS,TRK917180,29/04/2024,Shipped
9629,9629,12/09/2024,DHL,TRK640617,18/09/2024,Shipped
9630,9630,07/11/2023,FedEx,TRK733178,12/11/2023,Shipped
9631,9631,11/06/2024,UPS,TRK488324,14/06/2024,Shipped
9632,9632,29/03/2024,DHL,TRK438127,04/04/2024,Delivered
9633,9633,20/09/2024,FedEx,TRK459320,28/09/2024,Pending
9634,9634,14/01/2024,UPS,TRK384781,18/01/2024,Delivered
9635,9635,08/02/2024,DHL,TRK028980,12/02/2024,Pending
9636,9636,24/01/2024,FedEx,TRK413998,29/01/2024,Pending
9637,9637,28/02/2024,UPS,TRK701856,01/03/2024,Delivered
9638,9638,29/04/2024,DHL,TRK212658,04/05/2024,Shipped
9639,9639,24/12/2023,FedEx,TRK077953,27/12/2023,Pending
9640,9640,04/10/2024,UPS,TRK788797,09/10/2024,Cancelled
9641,9641,09/04/2024,DHL,TRK266069,13/04/2024,Shipped
9642,9642,14/11/2023,FedEx,TRK892036,22/11/2023,Shipped
9643,9643,15/05/2024,UPS,TRK843873,19/05/2024,Pending
9644,9644,24/11/2023,DHL,TRK146513,29/11/2023,Pending
9645,9645,21/01/2024,FedEx,TRK381123,25/01/2024,Pending
9646,9646,08/07/2024,UPS,TRK846167,13/07/2024,Shipped
9647,9647,10/01/2024,DHL,TRK788095,11/01/2024,Delivered
9648,9648,02/08/2024,FedEx,TRK786343,05/08/2024,Shipped
9649,9649,03/07/2024,UPS,TRK655326,04/07/2024,Pending
9650,9650,17/07/2024,DHL,TRK070513,20/07/2024,Pending
9651,9651,16/06/2024,FedEx,TRK717316,18/06/2024,Delivered
9652,9652,13/01/2024,UPS,TRK583528,19/01/2024,Delivered
9653,9653,30/10/2024,DHL,TRK335689,01/11/2024,Shipped
9654,9654,09/08/2024,FedEx,TRK703639,13/08/2024,Delivered
9655,9655,26/03/2024,UPS,TRK375296,31/03/2024,Delivered
9656,9656,06/08/2024,DHL,TRK987775,09/08/2024,Delivered
9657,9657,28/11/2023,FedEx,TRK817508,03/12/2023,Pending
9658,9658,11/05/2024,UPS,TRK675278,18/05/2024,Delivered
9659,9659,07/05/2024,DHL,TRK120389,15/05/2024,Shipped
9660,9660,17/12/2023,FedEx,TRK077559,23/12/2023,Shipped
9661,9661,01/03/2024,UPS,TRK771704,07/03/2024,Pending
9662,9662,26/03/2024,DHL,TRK336948,29/03/2024,Pending
9663,9663,22/04/2024,FedEx,TRK604023,27/04/2024,Delivered
9664,9664,30/09/2024,UPS,TRK159953,02/10/2024,Shipped
9665,9665,28/08/2024,DHL,TRK511616,30/08/2024,Cancelled
9666,9666,09/02/2024,FedEx,TRK074757,11/02/2024,Shipped
9667,9667,04/06/2024,UPS,TRK657756,05/06/2024,Shipped
9668,9668,31/05/2024,DHL,TRK013783,02/06/2024,Pending
9669,9669,11/02/2024,FedEx,TRK812712,18/02/2024,Delivered
9670,9670,28/04/2024,UPS,TRK646266,01/05/2024,Shipped
9671,9671,09/04/2024,DHL,TRK731608,13/04/2024,Delivered
9672,9672,14/09/2024,FedEx,TRK444053,22/09/2024,Shipped
9673,9673,05/02/2024,UPS,TRK917887,13/02/2024,Shipped
9674,9674,08/08/2024,DHL,TRK846502,16/08/2024,Pending
9675,9675,28/11/2023,FedEx,TRK447648,04/12/2023,Shipped
9676,9676,23/03/2024,UPS,TRK652293,24/03/2024,Shipped
9677,9677,19/12/2023,DHL,TRK933585,22/12/2023,Cancelled
9678,9678,12/04/2024,FedEx,TRK245294,15/04/2024,Shipped
9679,9679,13/01/2024,UPS,TRK384807,21/01/2024,Delivered
9680,9680,07/02/2024,DHL,TRK017960,09/02/2024,Pending
9681,9681,10/02/2024,FedEx,TRK063458,12/02/2024,Cancelled
9682,9682,17/10/2024,UPS,TRK867512,20/10/2024,Delivered
9683,9683,23/11/2023,DHL,TRK554487,24/11/2023,Shipped
9684,9684,16/08/2024,FedEx,TRK391948,23/08/2024,Delivered
9685,9685,21/11/2023,UPS,TRK808781,23/11/2023,Shipped
9686,9686,29/07/2024,DHL,TRK268488,04/08/2024,Pending
9687,9687,07/04/2024,FedEx,TRK135680,11/04/2024,Pending
9688,9688,02/04/2024,UPS,TRK423160,08/04/2024,Delivered
9689,9689,04/04/2024,DHL,TRK292167,05/04/2024,Pending
9690,9690,28/03/2024,FedEx,TRK206393,04/04/2024,Pending
9691,9691,17/10/2024,UPS,TRK676889,24/10/2024,Pending
9692,9692,20/02/2024,DHL,TRK545689,22/02/2024,Delivered
9693,9693,27/09/2024,FedEx,TRK589707,01/10/2024,Pending
9694,9694,11/07/2024,UPS,TRK971241,18/07/2024,Delivered
9695,9695,19/10/2024,DHL,TRK194045,27/10/2024,Delivered
9696,9696,07/12/2023,FedEx,TRK700487,09/12/2023,Shipped
9697,9697,13/08/2024,UPS,TRK452917,17/08/2024,Delivered
9698,9698,12/01/2024,DHL,TRK439216,14/01/2024,Shipped
9699,9699,23/02/2024,FedEx,TRK174509,26/02/2024,Cancelled
9700,9700,12/02/2024,UPS,TRK561583,17/02/2024,Shipped
9701,9701,18/12/2023,DHL,TRK335318,25/12/2023,Shipped
9702,9702,09/12/2023,FedEx,TRK077619,16/12/2023,Cancelled
9703,9703,17/04/2024,UPS,TRK185583,18/04/2024,Pending
9704,9704,03/03/2024,DHL,TRK938695,09/03/2024,Pending
9705,9705,10/03/2024,FedEx,TRK624032,12/03/2024,Delivered
9706,9706,14/03/2024,UPS,TRK726506,17/03/2024,Pending
9707,9707,19/09/2024,DHL,TRK070544,22/09/2024,Delivered
9708,9708,11/09/2024,FedEx,TRK196998,12/09/2024,Delivered
9709,9709,30/09/2024,UPS,TRK306771,08/10/2024,Shipped
9710,9710,23/02/2024,DHL,TRK675649,02/03/2024,Delivered
9711,9711,16/02/2024,FedEx,TRK428698,22/02/2024,Shipped
9712,9712,20/03/2024,UPS,TRK084100,21/03/2024,Delivered
9713,9713,29/03/2024,DHL,TRK558159,31/03/2024,Delivered
9714,9714,22/07/2024,FedEx,TRK433214,30/07/2024,Delivered
9715,9715,10/09/2024,UPS,TRK782621,15/09/2024,Delivered
9716,9716,07/01/2024,DHL,TRK915417,10/01/2024,Shipped
9717,9717,09/10/2024,FedEx,TRK803864,10/10/2024,Shipped
9718,9718,20/09/2024,UPS,TRK125439,23/09/2024,Shipped
9719,9719,21/05/2024,DHL,TRK182087,28/05/2024,Pending
9720,9720,13/07/2024,FedEx,TRK973276,18/07/2024,Delivered
9721,9721,01/12/2023,UPS,TRK905684,06/12/2023,Shipped
9722,9722,22/09/2024,DHL,TRK335678,24/09/2024,Delivered
9723,9723,09/12/2023,FedEx,TRK708957,16/12/2023,Pending
9724,9724,25/07/2024,UPS,TRK669557,30/07/2024,Delivered
9725,9725,26/10/2024,DHL,TRK944863,28/10/2024,Shipped
9726,9726,24/03/2024,FedEx,TRK424740,28/03/2024,Pending
9727,9727,12/12/2023,UPS,TRK586297,13/12/2023,Shipped
9728,9728,31/10/2024,DHL,TRK893557,03/11/2024,Shipped
9729,9729,02/04/2024,FedEx,TRK175922,03/04/2024,Delivered
9730,9730,18/04/2024,UPS,TRK179308,21/04/2024,Delivered
9731,9731,27/03/2024,DHL,TRK746259,03/04/2024,Shipped
9732,9732,03/10/2024,FedEx,TRK614895,05/10/2024,Delivered
9733,9733,15/02/2024,UPS,TRK477118,16/02/2024,Delivered
9734,9734,23/07/2024,DHL,TRK362250,25/07/2024,Cancelled
9735,9735,04/12/2023,FedEx,TRK331178,06/12/2023,Shipped
9736,9736,30/10/2024,UPS,TRK077819,04/11/2024,Delivered
9737,9737,28/09/2024,DHL,TRK214068,30/09/2024,Pending
9738,9738,16/07/2024,FedEx,TRK656030,23/07/2024,Cancelled
9739,9739,13/06/2024,UPS,TRK105954,18/06/2024,Shipped
9740,9740,27/10/2024,DHL,TRK309046,02/11/2024,Pending
9741,9741,07/06/2024,FedEx,TRK080489,08/06/2024,Pending
9742,9742,03/02/2024,UPS,TRK389560,06/02/2024,Pending
9743,9743,11/04/2024,DHL,TRK575562,12/04/2024,Pending
9744,9744,22/09/2024,FedEx,TRK662900,28/09/2024,Delivered
9745,9745,13/02/2024,UPS,TRK459527,18/02/2024,Shipped
9746,9746,29/07/2024,DHL,TRK312048,02/08/2024,Pending
9747,9747,29/04/2024,FedEx,TRK404044,01/05/2024,Delivered
9748,9748,25/11/2023,UPS,TRK442943,02/12/2023,Shipped
9749,9749,30/09/2024,DHL,TRK562457,07/10/2024,Delivered
9750,9750,03/02/2024,FedEx,TRK338202,09/02/2024,Cancelled
9751,9751,31/08/2024,UPS,TRK044154,07/09/2024,Delivered
9752,9752,04/09/2024,DHL,TRK945637,10/09/2024,Pending
9753,9753,06/04/2024,FedEx,TRK429343,09/04/2024,Shipped
9754,9754,24/03/2024,UPS,TRK471349,31/03/2024,Shipped
9755,9755,03/03/2024,DHL,TRK589227,09/03/2024,Delivered
9756,9756,08/05/2024,FedEx,TRK275234,15/05/2024,Cancelled
9757,9757,24/02/2024,UPS,TRK106074,27/02/2024,Cancelled
9758,9758,13/03/2024,DHL,TRK455998,19/03/2024,Pending
9759,9759,25/05/2024,FedEx,TRK472495,02/06/2024,Pending
9760,9760,17/04/2024,UPS,TRK928679,25/04/2024,Delivered
9761,9761,27/01/2024,DHL,TRK870025,29/01/2024,Shipped
9762,9762,05/08/2024,FedEx,TRK172292,08/08/2024,Delivered
9763,9763,27/10/2024,UPS,TRK785290,01/11/2024,Delivered
9764,9764,23/07/2024,DHL,TRK348526,28/07/2024,Shipped
9765,9765,05/07/2024,FedEx,TRK343028,06/07/2024,Delivered
9766,9766,17/01/2024,UPS,TRK749390,24/01/2024,Pending
9767,9767,17/01/2024,DHL,TRK672915,20/01/2024,Shipped
9768,9768,12/10/2024,FedEx,TRK864410,18/10/2024,Cancelled
9769,9769,10/12/2023,UPS,TRK325418,14/12/2023,Shipped
9770,9770,04/02/2024,DHL,TRK358437,10/02/2024,Delivered
9771,9771,04/12/2023,FedEx,TRK095609,05/12/2023,Shipped
9772,9772,22/01/2024,UPS,TRK468566,25/01/2024,Delivered
9773,9773,31/10/2024,DHL,TRK943504,02/11/2024,Shipped
9774,9774,23/07/2024,FedEx,TRK852723,30/07/2024,Shipped
9775,9775,10/09/2024,UPS,TRK231410,11/09/2024,Shipped
9776,9776,02/08/2024,DHL,TRK447451,08/08/2024,Shipped
9777,9777,12/08/2024,FedEx,TRK318954,16/08/2024,Pending
9778,9778,19/11/2023,UPS,TRK392259,27/11/2023,Shipped
9779,9779,07/03/2024,DHL,TRK638561,13/03/2024,Pending
9780,9780,25/12/2023,FedEx,TRK347753,01/01/2024,Delivered
9781,9781,05/08/2024,UPS,TRK070249,09/08/2024,Pending
9782,9782,20/01/2024,DHL,TRK578582,26/01/2024,Shipped
9783,9783,10/07/2024,FedEx,TRK767055,14/07/2024,Pending
9784,9784,15/01/2024,UPS,TRK752790,22/01/2024,Delivered
9785,9785,11/02/2024,DHL,TRK707785,17/02/2024,Delivered
9786,9786,19/10/2024,FedEx,TRK762826,20/10/2024,Delivered
9787,9787,23/07/2024,UPS,TRK639234,24/07/2024,Delivered
9788,9788,24/04/2024,DHL,TRK314406,29/04/2024,Pending
9789,9789,31/12/2023,FedEx,TRK798460,06/01/2024,Delivered
9790,9790,16/03/2024,UPS,TRK083808,19/03/2024,Shipped
9791,9791,12/09/2024,DHL,TRK564725,20/09/2024,Delivered
9792,9792,31/05/2024,FedEx,TRK200028,05/06/2024,Pending
9793,9793,12/10/2024,UPS,TRK598578,19/10/2024,Shipped
9794,9794,23/03/2024,DHL,TRK247676,26/03/2024,Delivered
9795,9795,27/08/2024,FedEx,TRK943466,02/09/2024,Shipped
9796,9796,27/12/2023,UPS,TRK641876,30/12/2023,Shipped
9797,9797,29/11/2023,DHL,TRK154961,07/12/2023,Pending
9798,9798,20/03/2024,FedEx,TRK904167,25/03/2024,Delivered
9799,9799,15/01/2024,UPS,TRK817783,19/01/2024,Delivered
9800,9800,19/01/2024,DHL,TRK751633,23/01/2024,Pending
9801,9801,16/09/2024,FedEx,TRK995041,22/09/2024,Delivered
9802,9802,02/10/2024,UPS,TRK019067,09/10/2024,Shipped
9803,9803,14/08/2024,DHL,TRK546093,17/08/2024,Pending
9804,9804,08/03/2024,FedEx,TRK472443,13/03/2024,Pending
9805,9805,25/05/2024,UPS,TRK078786,29/05/2024,Shipped
9806,9806,03/04/2024,DHL,TRK210604,09/04/2024,Delivered
9807,9807,04/05/2024,FedEx,TRK303646,05/05/2024,Shipped
9808,9808,13/04/2024,UPS,TRK791740,16/04/2024,Shipped
9809,9809,13/03/2024,DHL,TRK998415,20/03/2024,Delivered
9810,9810,21/02/2024,FedEx,TRK863786,24/02/2024,Pending
9811,9811,21/09/2024,UPS,TRK263274,27/09/2024,Pending
9812,9812,01/03/2024,DHL,TRK156410,07/03/2024,Pending
9813,9813,22/10/2024,FedEx,TRK772825,24/10/2024,Delivered
9814,9814,18/12/2023,UPS,TRK948204,21/12/2023,Shipped
9815,9815,04/05/2024,DHL,TRK908744,10/05/2024,Delivered
9816,9816,01/04/2024,FedEx,TRK881670,08/04/2024,Pending
9817,9817,04/07/2024,UPS,TRK459103,12/07/2024,Delivered
9818,9818,01/04/2024,DHL,TRK664749,06/04/2024,Shipped
9819,9819,11/09/2024,FedEx,TRK479364,18/09/2024,Pending
9820,9820,11/09/2024,UPS,TRK561083,14/09/2024,Shipped
9821,9821,30/07/2024,DHL,TRK419932,04/08/2024,Shipped
9822,9822,11/09/2024,FedEx,TRK749996,18/09/2024,Pending
9823,9823,10/07/2024,UPS,TRK783036,18/07/2024,Pending
9824,9824,30/11/2023,DHL,TRK470462,04/12/2023,Delivered
9825,9825,23/10/2024,FedEx,TRK473376,25/10/2024,Delivered
9826,9826,27/09/2024,UPS,TRK464855,04/10/2024,Shipped
9827,9827,12/10/2024,DHL,TRK359968,15/10/2024,Shipped
9828,9828,19/12/2023,FedEx,TRK083474,22/12/2023,Shipped
9829,9829,07/01/2024,UPS,TRK352791,09/01/2024,Delivered
9830,9830,10/04/2024,DHL,TRK917334,16/04/2024,Shipped
9831,9831,02/03/2024,FedEx,TRK003715,04/03/2024,Delivered
9832,9832,27/07/2024,UPS,TRK497562,30/07/2024,Shipped
9833,9833,29/10/2024,DHL,TRK177375,03/11/2024,Pending
9834,9834,26/10/2024,FedEx,TRK075954,01/11/2024,Pending
9835,9835,16/02/2024,UPS,TRK953524,18/02/2024,Pending
9836,9836,02/02/2024,DHL,TRK041049,08/02/2024,Pending
9837,9837,21/09/2024,FedEx,TRK886410,25/09/2024,Pending
9838,9838,05/06/2024,UPS,TRK398500,11/06/2024,Pending
9839,9839,21/12/2023,DHL,TRK985955,24/12/2023,Shipped
9840,9840,08/11/2023,FedEx,TRK036818,12/11/2023,Shipped
9841,9841,17/05/2024,UPS,TRK095030,22/05/2024,Delivered
9842,9842,01/07/2024,DHL,TRK085909,04/07/2024,Shipped
9843,9843,19/03/2024,FedEx,TRK130267,25/03/2024,Cancelled
9844,9844,22/04/2024,UPS,TRK518950,25/04/2024,Pending
9845,9845,20/11/2023,DHL,TRK577734,25/11/2023,Shipped
9846,9846,05/12/2023,FedEx,TRK173722,12/12/2023,Pending
9847,9847,20/05/2024,UPS,TRK821860,25/05/2024,Delivered
9848,9848,25/08/2024,DHL,TRK297296,27/08/2024,Shipped
9849,9849,28/01/2024,FedEx,TRK802730,03/02/2024,Delivered
9850,9850,14/02/2024,UPS,TRK530576,17/02/2024,Delivered
9851,9851,30/06/2024,DHL,TRK848759,03/07/2024,Pending
9852,9852,03/02/2024,FedEx,TRK271344,08/02/2024,Delivered
9853,9853,25/06/2024,UPS,TRK702669,02/07/2024,Shipped
9854,9854,07/11/2024,DHL,TRK754001,13/11/2024,Delivered
9855,9855,10/03/2024,FedEx,TRK716335,12/03/2024,Shipped
9856,9856,14/03/2024,UPS,TRK213721,17/03/2024,Shipped
9857,9857,31/01/2024,DHL,TRK403811,08/02/2024,Pending
9858,9858,03/11/2024,FedEx,TRK348382,08/11/2024,Shipped
9859,9859,12/01/2024,UPS,TRK683069,17/01/2024,Shipped
9860,9860,11/10/2024,DHL,TRK313421,17/10/2024,Pending
9861,9861,30/11/2023,FedEx,TRK426941,02/12/2023,Shipped
9862,9862,23/08/2024,UPS,TRK550577,30/08/2024,Shipped
9863,9863,18/10/2024,DHL,TRK355923,23/10/2024,Shipped
9864,9864,04/03/2024,FedEx,TRK444614,07/03/2024,Shipped
9865,9865,05/07/2024,UPS,TRK357616,06/07/2024,Shipped
9866,9866,05/10/2024,DHL,TRK848903,09/10/2024,Pending
9867,9867,24/07/2024,FedEx,TRK821211,26/07/2024,Delivered
9868,9868,06/08/2024,UPS,TRK538769,09/08/2024,Pending
9869,9869,16/07/2024,DHL,TRK074598,23/07/2024,Shipped
9870,9870,15/02/2024,FedEx,TRK678723,20/02/2024,Delivered
9871,9871,11/03/2024,UPS,TRK312239,14/03/2024,Shipped
9872,9872,28/01/2024,DHL,TRK880198,04/02/2024,Pending
9873,9873,30/04/2024,FedEx,TRK771910,05/05/2024,Shipped
9874,9874,14/05/2024,UPS,TRK354015,17/05/2024,Delivered
9875,9875,06/01/2024,DHL,TRK750979,08/01/2024,Shipped
9876,9876,23/06/2024,FedEx,TRK691046,29/06/2024,Pending
9877,9877,14/09/2024,UPS,TRK991598,15/09/2024,Cancelled
9878,9878,29/04/2024,DHL,TRK145317,02/05/2024,Delivered
9879,9879,27/03/2024,FedEx,TRK220699,01/04/2024,Cancelled
9880,9880,09/01/2024,UPS,TRK442119,17/01/2024,Shipped
9881,9881,04/12/2023,DHL,TRK451223,08/12/2023,Delivered
9882,9882,02/09/2024,FedEx,TRK605087,04/09/2024,Shipped
9883,9883,11/08/2024,UPS,TRK436031,17/08/2024,Shipped
9884,9884,26/08/2024,DHL,TRK362100,01/09/2024,Shipped
9885,9885,09/06/2024,FedEx,TRK000630,12/06/2024,Delivered
9886,9886,05/09/2024,UPS,TRK009656,07/09/2024,Shipped
9887,9887,26/03/2024,DHL,TRK841214,29/03/2024,Delivered
9888,9888,22/11/2023,FedEx,TRK117742,27/11/2023,Pending
9889,9889,12/02/2024,UPS,TRK449451,19/02/2024,Shipped
9890,9890,09/07/2024,DHL,TRK620515,11/07/2024,Shipped
9891,9891,28/07/2024,FedEx,TRK645054,01/08/2024,Shipped
9892,9892,18/03/2024,UPS,TRK785238,22/03/2024,Shipped
9893,9893,19/05/2024,DHL,TRK095659,23/05/2024,Delivered
9894,9894,15/07/2024,FedEx,TRK091332,19/07/2024,Shipped
9895,9895,16/01/2024,UPS,TRK960610,17/01/2024,Pending
9896,9896,04/05/2024,DHL,TRK763869,10/05/2024,Shipped
9897,9897,24/06/2024,FedEx,TRK042793,01/07/2024,Pending
9898,9898,09/07/2024,UPS,TRK654854,15/07/2024,Pending
9899,9899,28/04/2024,DHL,TRK968044,02/05/2024,Shipped
9900,9900,11/01/2024,FedEx,TRK942966,14/01/2024,Shipped
9901,9901,10/05/2024,UPS,TRK140191,12/05/2024,Delivered
9902,9902,06/12/2023,DHL,TRK842816,10/12/2023,Pending
9903,9903,14/08/2024,FedEx,TRK381993,19/08/2024,Shipped
9904,9904,01/01/2024,UPS,TRK307332,02/01/2024,Delivered
9905,9905,26/02/2024,DHL,TRK968840,29/02/2024,Pending
9906,9906,22/07/2024,FedEx,TRK358211,27/07/2024,Cancelled
9907,9907,27/11/2023,UPS,TRK363714,02/12/2023,Delivered
9908,9908,19/04/2024,DHL,TRK380124,26/04/2024,Pending
9909,9909,21/01/2024,FedEx,TRK511553,26/01/2024,Pending
9910,9910,10/05/2024,UPS,TRK187323,15/05/2024,Delivered
9911,9911,06/04/2024,DHL,TRK581757,07/04/2024,Pending
9912,9912,29/07/2024,FedEx,TRK527699,05/08/2024,Delivered
9913,9913,02/06/2024,UPS,TRK204161,06/06/2024,Delivered
9914,9914,19/10/2024,DHL,TRK984416,20/10/2024,Delivered
9915,9915,19/05/2024,FedEx,TRK613773,26/05/2024,Pending
9916,9916,06/05/2024,UPS,TRK773917,09/05/2024,Delivered
9917,9917,07/03/2024,DHL,TRK318568,14/03/2024,Shipped
9918,9918,11/10/2024,FedEx,TRK558401,16/10/2024,Pending
9919,9919,30/09/2024,UPS,TRK459197,07/10/2024,Shipped
9920,9920,07/01/2024,DHL,TRK330726,14/01/2024,Pending
9921,9921,31/08/2024,FedEx,TRK170590,06/09/2024,Shipped
9922,9922,16/10/2024,UPS,TRK548452,22/10/2024,Pending
9923,9923,25/04/2024,DHL,TRK382655,28/04/2024,Shipped
9924,9924,02/06/2024,FedEx,TRK029916,08/06/2024,Shipped
9925,9925,30/05/2024,UPS,TRK396473,06/06/2024,Delivered
9926,9926,28/04/2024,DHL,TRK311611,29/04/2024,Pending
9927,9927,23/09/2024,FedEx,TRK290697,26/09/2024,Shipped
9928,9928,11/12/2023,UPS,TRK208870,13/12/2023,Delivered
9929,9929,22/08/2024,DHL,TRK655976,28/08/2024,Pending
9930,9930,30/11/2023,FedEx,TRK553999,03/12/2023,Shipped
9931,9931,19/11/2023,UPS,TRK754316,21/11/2023,Delivered
9932,9932,31/08/2024,DHL,TRK093562,03/09/2024,Shipped
9933,9933,01/05/2024,FedEx,TRK919078,02/05/2024,Shipped
9934,9934,13/09/2024,UPS,TRK182503,18/09/2024,Delivered
9935,9935,11/02/2024,DHL,TRK388448,18/02/2024,Shipped
9936,9936,16/06/2024,FedEx,TRK100351,19/06/2024,Pending
9937,9937,07/06/2024,UPS,TRK919107,12/06/2024,Delivered
9938,9938,28/02/2024,DHL,TRK794150,02/03/2024,Delivered
9939,9939,16/04/2024,FedEx,TRK235481,17/04/2024,Cancelled
9940,9940,10/08/2024,UPS,TRK456644,16/08/2024,Shipped
9941,9941,26/10/2024,DHL,TRK753913,02/11/2024,Delivered
9942,9942,23/03/2024,FedEx,TRK821314,29/03/2024,Delivered
9943,9943,22/11/2023,UPS,TRK766800,27/11/2023,Pending
9944,9944,05/06/2024,DHL,TRK557056,08/06/2024,Delivered
9945,9945,21/10/2024,FedEx,TRK493226,24/10/2024,Pending
9946,9946,30/07/2024,UPS,TRK032046,02/08/2024,Shipped
9947,9947,16/08/2024,DHL,TRK249226,20/08/2024,Delivered
9948,9948,24/08/2024,FedEx,TRK477983,29/08/2024,Shipped
9949,9949,28/09/2024,UPS,TRK171400,03/10/2024,Delivered
9950,9950,20/09/2024,DHL,TRK805801,26/09/2024,Delivered
9951,9951,10/10/2024,FedEx,TRK480868,13/10/2024,Pending
9952,9952,07/01/2024,UPS,TRK937437,12/01/2024,Shipped
9953,9953,21/02/2024,DHL,TRK104490,27/02/2024,Delivered
9954,9954,06/07/2024,FedEx,TRK968918,07/07/2024,Delivered
9955,9955,31/12/2023,UPS,TRK991469,06/01/2024,Cancelled
9956,9956,03/06/2024,DHL,TRK979665,10/06/2024,Delivered
9957,9957,02/04/2024,FedEx,TRK021936,06/04/2024,Cancelled
9958,9958,31/05/2024,UPS,TRK198462,04/06/2024,Pending
9959,9959,09/07/2024,DHL,TRK067672,10/07/2024,Pending
